volcano,sector_id,latitude,longitude,SlopeMean(,AzimAxisBa,alternate_,lithology,font_weight,paguican_c,rrl_class,age,rrl,sector,volcano_2,sector_mea,sector_med,sector_std,sector_min,sector_max,sector_ran,sector_maj,sector_iqr,cov
BuhoMalasakot1,BuhoMalasakot1_8,14.024064,121.45161,25.794,20.5907,BuhoMasalakot1,No data,normal,Small steep cone,,,,8,BuhoMalasakot1,28.03858601,27.8122654,11.47590039,2.615146637,48.93612289,46.32097626,2.615146637,18.5972,10.74564454
BuhoMalasakot1,BuhoMalasakot1_9,14.024064,121.45161,25.794,20.5907,BuhoMasalakot1,No data,normal,Small steep cone,,,,9,BuhoMalasakot1,27.02129669,27.66464996,10.16199192,1.247051001,45.39419556,44.14714456,1.247051001,13.4226,10.74564454
BuhoMalasakot1,BuhoMalasakot1_10,14.024064,121.45161,25.794,20.5907,BuhoMasalakot1,No data,normal,Small steep cone,,,,10,BuhoMalasakot1,26.2868871,26.08706093,9.297267672,0.206913769,48.0745697,47.86765593,0.206913769,9.648,10.74564454
BuhoMalasakot1,BuhoMalasakot1_11,14.024064,121.45161,25.794,20.5907,BuhoMasalakot1,No data,normal,Small steep cone,,,,11,BuhoMalasakot1,26.58427952,26.64188862,8.577972388,1.39101851,44.36725235,42.97623384,1.39101851,12.3506,10.74564454
BuhoMalasakot1,BuhoMalasakot1_12,14.024064,121.45161,25.794,20.5907,BuhoMasalakot1,No data,normal,Small steep cone,,,,12,BuhoMalasakot1,21.83952073,21.83997631,11.93707198,0.170625865,46.39966965,46.22904378,0.170625865,20.9306,10.74564454
BuhoMalasakot1,BuhoMalasakot1_13,14.024064,121.45161,25.794,20.5907,BuhoMasalakot1,No data,normal,Small steep cone,,,,13,BuhoMalasakot1,24.17550699,24.54724407,10.4933659,0.575182915,45.16899872,44.5938158,0.575182915,16.5587,10.74564454
BuhoMalasakot1,BuhoMalasakot1_14,14.024064,121.45161,25.794,20.5907,BuhoMasalakot1,No data,normal,Small steep cone,,,,14,BuhoMalasakot1,26.58878081,24.78837776,11.4620207,5.205029964,47.93932724,42.73429728,36.93365479,20.3199,10.74564454
BuhoMalasakot1,BuhoMalasakot1_15,14.024064,121.45161,25.794,20.5907,BuhoMasalakot1,No data,normal,Small steep cone,,,,15,BuhoMalasakot1,28.65497962,29.59579277,9.615775038,3.941830397,47.08115768,43.13932729,3.941830397,15.2122,10.74564454
BuhoMalasakot1,BuhoMalasakot1_16,14.024064,121.45161,25.794,20.5907,BuhoMasalakot1,No data,normal,Small steep cone,,,,16,BuhoMalasakot1,29.08193011,29.71489716,10.41365695,3.947582006,45.71522141,41.7676394,3.947582006,13.5505,10.74564454
BuhoMalasakot1,BuhoMalasakot1_17,14.024064,121.45161,25.794,20.5907,BuhoMasalakot1,No data,normal,Small steep cone,,,,17,BuhoMalasakot1,31.27598286,32.36128616,12.48603338,1.483348727,49.48858261,48.00523388,1.483348727,22.389,10.74564454
BuhoMalasakot1,BuhoMalasakot1_18,14.024064,121.45161,25.794,20.5907,BuhoMasalakot1,No data,normal,Small steep cone,,,,18,BuhoMalasakot1,30.88396473,33.10651207,10.16749247,5.41088295,45.14052963,39.72964668,5.41088295,15.2222,10.74564454
BuhoMalasakot1,BuhoMalasakot1_19,14.024064,121.45161,25.794,20.5907,BuhoMasalakot1,No data,normal,Small steep cone,,,,19,BuhoMalasakot1,26.7033444,29.69890785,10.2592227,3.234799385,39.56682968,36.3320303,3.234799385,17.7962,10.74564454
BuhoMalasakot1,BuhoMalasakot1_20,14.024064,121.45161,25.794,20.5907,BuhoMasalakot1,No data,normal,Small steep cone,,,,20,BuhoMalasakot1,25.95927248,26.72919559,8.512354459,4.796264648,38.752388,33.95612335,4.796264648,13.0368,10.74564454
BuhoMalasakot1,BuhoMalasakot1_21,14.024064,121.45161,25.794,20.5907,BuhoMasalakot1,No data,normal,Small steep cone,,,,21,BuhoMalasakot1,23.93786342,25.3450737,7.625652488,1.945233941,35.07037735,33.12514341,1.945233941,12.03,10.74564454
BuhoMalasakot1,BuhoMalasakot1_22,14.024064,121.45161,25.794,20.5907,BuhoMasalakot1,No data,normal,Small steep cone,,,,22,BuhoMalasakot1,24.05288215,25.72575855,6.531227873,1.644142389,34.5579567,32.91381431,1.644142389,9.3551,10.74564454
BuhoMalasakot1,BuhoMalasakot1_23,14.024064,121.45161,25.794,20.5907,BuhoMasalakot1,No data,normal,Small steep cone,,,,23,BuhoMalasakot1,23.14292405,23.01354218,7.492756879,0.373925239,35.23409653,34.86017129,0.373925239,12.3087,10.74564454
BuhoMalasakot1,BuhoMalasakot1_24,14.024064,121.45161,25.794,20.5907,BuhoMasalakot1,No data,normal,Small steep cone,,,,24,BuhoMalasakot1,22.85621213,23.80478382,8.23456149,2.83242178,36.43671417,33.60429239,2.83242178,14.7829,10.74564454
BuhoMalasakot2,BuhoMalasakot2_1,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,1,BuhoMalasakot2,31.69515716,31.53040314,7.816924592,3.763287306,49.72184372,45.95855641,3.763287306,7.6394,7.871128084
BuhoMalasakot2,BuhoMalasakot2_2,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,2,BuhoMalasakot2,31.47586242,31.74997234,9.021616287,3.787421703,50.58394623,46.79652452,3.787421703,6.0956,7.871128084
BuhoMalasakot2,BuhoMalasakot2_3,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,3,BuhoMalasakot2,32.90007591,34.00209236,7.682905415,2.94589138,48.44670105,45.50080967,38.85697937,6.1839,7.871128084
BuhoMalasakot2,BuhoMalasakot2_4,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,4,BuhoMalasakot2,31.01589798,32.79434586,6.372486411,4.731819153,41.93665695,37.2048378,4.731819153,8.5534,7.871128084
BuhoMalasakot2,BuhoMalasakot2_5,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,5,BuhoMalasakot2,27.56718999,26.45524311,7.870672134,1.044040084,42.92155457,41.87751448,1.044040084,12.4964,7.871128084
BuhoMalasakot2,BuhoMalasakot2_6,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,6,BuhoMalasakot2,28.3910484,29.1199379,9.453871298,1.296359301,45.81874847,44.52238917,1.296359301,15.765,7.871128084
BuhoMalasakot2,BuhoMalasakot2_7,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,7,BuhoMalasakot2,31.04395122,33.787714,10.66921559,2.647841692,47.64543152,44.99758983,2.647841692,13.11,7.871128084
BuhoMalasakot2,BuhoMalasakot2_8,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,8,BuhoMalasakot2,29.16201917,31.25805664,12.17341094,2.72276473,48.73321533,46.0104506,2.72276473,20.8508,7.871128084
BuhoMalasakot2,BuhoMalasakot2_9,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,9,BuhoMalasakot2,29.66153231,31.6174469,10.87802475,1.548685789,49.50399017,47.95530438,1.548685789,17.1182,7.871128084
BuhoMalasakot2,BuhoMalasakot2_10,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,10,BuhoMalasakot2,28.71373065,29.31790829,11.34072447,1.436178923,50.00973892,48.57356,1.436178923,19.9133,7.871128084
BuhoMalasakot2,BuhoMalasakot2_11,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,11,BuhoMalasakot2,28.22508712,27.93726158,10.91606338,3.174589872,47.97903824,44.80444837,3.174589872,19.2325,7.871128084
BuhoMalasakot2,BuhoMalasakot2_12,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,12,BuhoMalasakot2,28.10613413,28.9694376,9.438708864,3.03793788,46.590271,43.55233312,3.03793788,13.9041,7.871128084
BuhoMalasakot2,BuhoMalasakot2_13,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,13,BuhoMalasakot2,27.89726237,30.09413147,8.057891644,3.139872789,40.4172287,37.27735591,3.139872789,12.2241,7.871128084
BuhoMalasakot2,BuhoMalasakot2_14,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,14,BuhoMalasakot2,28.80312333,29.86720657,7.128580446,0.749476135,45.11841965,44.36894351,0.749476135,7.9606,7.871128084
BuhoMalasakot2,BuhoMalasakot2_15,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,15,BuhoMalasakot2,30.82498212,31.02593517,7.625285946,1.558739305,44.47084045,42.91210115,1.558739305,9.962,7.871128084
BuhoMalasakot2,BuhoMalasakot2_16,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,16,BuhoMalasakot2,31.47889991,30.86604118,8.341928233,3.24633956,49.7899437,46.54360414,37.18457413,11.7249,7.871128084
BuhoMalasakot2,BuhoMalasakot2_17,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,17,BuhoMalasakot2,24.00269334,23.85938644,10.89797631,0.466110617,51.1817131,50.71560249,0.466110617,16.4072,7.871128084
BuhoMalasakot2,BuhoMalasakot2_18,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,18,BuhoMalasakot2,30.59018915,31.04581642,5.903921768,5.855901718,42.32567978,36.46977806,34.06479263,6.1364,7.871128084
BuhoMalasakot2,BuhoMalasakot2_19,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,19,BuhoMalasakot2,31.08312322,33.0131073,9.597636322,4.221284866,59.62462997,55.40334511,4.221284866,10.3794,7.871128084
BuhoMalasakot2,BuhoMalasakot2_20,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,20,BuhoMalasakot2,31.86946325,31.74695873,10.96176419,7.592278004,66.84869385,59.25641584,7.592278004,11.3384,7.871128084
BuhoMalasakot2,BuhoMalasakot2_21,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,21,BuhoMalasakot2,33.21208664,31.61591721,12.43587691,4.258170605,67.5434494,63.2852788,4.258170605,18.2542,7.871128084
BuhoMalasakot2,BuhoMalasakot2_22,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,22,BuhoMalasakot2,34.35208795,35.00417137,10.71149386,6.503933907,53.02575684,46.52182293,6.503933907,15.5682,7.871128084
BuhoMalasakot2,BuhoMalasakot2_23,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,23,BuhoMalasakot2,31.5030682,31.34216309,9.638493749,2.566506147,49.39532089,46.82881474,2.566506147,11.5624,7.871128084
BuhoMalasakot2,BuhoMalasakot2_24,14.011318,121.44442,29.6684,110.807,BuhoMasalakot2,No data,normal,Small steep cone,,,,24,BuhoMalasakot2,31.00101654,31.25286293,8.884169926,6.328980923,47.82765579,41.49867487,6.328980923,12.679,7.871128084
BuhoMasalakot3,BuhoMasalakot3_1,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,1,BuhoMasalakot3,6.548177164,6.759497404,2.070919605,1.445037365,17.85623169,16.41119432,1.445037365,1.35543,13.25658624
BuhoMasalakot3,BuhoMasalakot3_2,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,2,BuhoMasalakot3,8.47015621,8.553454876,3.004157065,2.361181974,21.27974129,18.91855931,2.361181974,3.66685,13.25658624
BuhoMasalakot3,BuhoMasalakot3_3,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,3,BuhoMasalakot3,8.662179853,9.55931282,3.943498556,2.387319088,22.11822701,19.73090792,2.387319088,6.86932,13.25658624
BuhoMasalakot3,BuhoMasalakot3_4,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,4,BuhoMasalakot3,7.650064487,7.84261322,4.322209937,0.78540051,22.5032711,21.71787059,0.78540051,6.26639,13.25658624
BuhoMasalakot3,BuhoMasalakot3_5,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,5,BuhoMasalakot3,7.389335849,8.279531479,4.84768711,0.214896515,21.50228119,21.28738467,0.214896515,9.04481,13.25658624
BuhoMasalakot3,BuhoMasalakot3_6,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,6,BuhoMasalakot3,8.186965818,8.381326675,5.015794938,1.472008586,22.88298988,21.4109813,1.472008586,9.78737,13.25658624
BuhoMasalakot3,BuhoMasalakot3_7,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,7,BuhoMasalakot3,9.403454321,9.934410095,4.226724926,0.257987201,22.74567795,22.48769075,0.257987201,6.84226,13.25658624
BuhoMasalakot3,BuhoMasalakot3_8,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,8,BuhoMasalakot3,9.850913906,10.23408556,4.287009631,0.397289813,22.59060669,22.19331688,0.397289813,6.52646,13.25658624
BuhoMasalakot3,BuhoMasalakot3_9,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,9,BuhoMasalakot3,9.152600802,9.14473629,4.632024275,0.293474644,21.59902191,21.30554727,0.293474644,8.02216,13.25658624
BuhoMasalakot3,BuhoMasalakot3_10,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,10,BuhoMasalakot3,10.8806031,11.43873882,5.618128292,0.306837857,20.50654793,20.19971007,0.306837857,10.68568,13.25658624
BuhoMasalakot3,BuhoMasalakot3_11,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,11,BuhoMasalakot3,10.63018236,10.31271315,4.68577009,0.385306776,21.70010376,21.31479698,14.50815582,6.89183,13.25658624
BuhoMasalakot3,BuhoMasalakot3_12,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,12,BuhoMasalakot3,9.892822386,10.78476954,4.061592467,0.147625715,19.00190353,18.85427782,0.147625715,7.1755,13.25658624
BuhoMasalakot3,BuhoMasalakot3_13,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,13,BuhoMasalakot3,9.300848066,9.3499403,4.67811299,0.052672658,19.66742897,19.61475631,13.39424896,7.72359,13.25658624
BuhoMasalakot3,BuhoMasalakot3_14,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,14,BuhoMasalakot3,9.753526801,9.658711433,4.167063208,0.428687036,19.58293724,19.1542502,0.428687036,7.21521,13.25658624
BuhoMasalakot3,BuhoMasalakot3_15,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,15,BuhoMasalakot3,9.667390706,9.529734612,5.594027056,0.089565068,31.21702003,31.12745497,0.089565068,8.84969,13.25658624
BuhoMasalakot3,BuhoMasalakot3_16,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,16,BuhoMasalakot3,10.64342667,8.927118301,7.123434743,0.085061021,28.32384872,28.2387877,0.085061021,10.47963,13.25658624
BuhoMasalakot3,BuhoMasalakot3_17,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,17,BuhoMasalakot3,9.889869797,9.185891628,5.088340113,0.071676351,26.2246418,26.15296545,0.071676351,6.14228,13.25658624
BuhoMasalakot3,BuhoMasalakot3_18,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,18,BuhoMasalakot3,9.271057526,7.957101107,5.433852435,0.459206581,29.80788994,29.34868336,0.459206581,6.87615,13.25658624
BuhoMasalakot3,BuhoMasalakot3_19,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,19,BuhoMasalakot3,9.642394567,8.334358215,5.761996075,0.245278507,34.24530411,34.0000256,0.245278507,7.08198,13.25658624
BuhoMasalakot3,BuhoMasalakot3_20,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,20,BuhoMasalakot3,8.872427763,8.383419991,4.340106032,0.415796548,22.1955204,21.77972385,0.415796548,5.33946,13.25658624
BuhoMasalakot3,BuhoMasalakot3_21,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,21,BuhoMasalakot3,7.842288993,7.188963413,4.132641675,0.296080351,20.79182243,20.49574208,0.296080351,5.40767,13.25658624
BuhoMasalakot3,BuhoMasalakot3_22,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,22,BuhoMasalakot3,7.955197215,7.237125397,4.055816093,1.961708784,22.37819672,20.41648793,1.961708784,4.27311,13.25658624
BuhoMasalakot3,BuhoMasalakot3_23,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,23,BuhoMasalakot3,8.770675257,8.713476181,3.072553768,3.170405865,18.72197533,15.55156946,3.170405865,3.69682,13.25658624
BuhoMasalakot3,BuhoMasalakot3_24,13.992444,121.4053,9.59352,42.0585,BuhoMasalakot3,No data,normal,Small flat cone,,,,24,BuhoMasalakot3,7.498359966,7.612036467,2.118781713,0.283541918,11.94144058,11.65789866,0.283541918,2.70344,13.25658624
BuhoMasalakot4,BuhoMasalakot4_1,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,1,BuhoMasalakot4,31.65514689,33.23720551,5.733119387,4.554263115,38.09749222,33.5432291,4.554263115,2.6924,19.42354945
BuhoMasalakot4,BuhoMasalakot4_2,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,2,BuhoMasalakot4,28.81004263,30.04299831,5.418878196,6.024473667,36.99333954,30.96886587,6.024473667,5.9052,19.42354945
BuhoMasalakot4,BuhoMasalakot4_3,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,3,BuhoMasalakot4,26.39705588,27.82454586,6.877390339,6.016206264,37.33514404,31.31893778,6.016206264,10.3537,19.42354945
BuhoMasalakot4,BuhoMasalakot4_4,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,4,BuhoMasalakot4,26.69466437,29.09631157,7.093337644,3.712100506,36.36297607,32.65087557,3.712100506,9.0407,19.42354945
BuhoMasalakot4,BuhoMasalakot4_5,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,5,BuhoMasalakot4,29.11430408,31.21642208,5.74131758,1.583767056,35.45198822,33.86822116,1.583767056,4.1551,19.42354945
BuhoMasalakot4,BuhoMasalakot4_6,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,6,BuhoMasalakot4,29.52939071,30.93305016,5.194737512,5.60101223,34.06890106,28.46788883,5.60101223,3.233,19.42354945
BuhoMasalakot4,BuhoMasalakot4_7,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,7,BuhoMasalakot4,28.91809586,31.05644989,5.375347234,3.497032404,33.6299324,30.1329,3.497032404,4.0807,19.42354945
BuhoMasalakot4,BuhoMasalakot4_8,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,8,BuhoMasalakot4,28.65825104,30.44374657,4.871756792,7.326618195,33.21036911,25.88375092,7.326618195,2.9054,19.42354945
BuhoMasalakot4,BuhoMasalakot4_9,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,9,BuhoMasalakot4,27.72368702,29.35955811,5.070755706,3.2482934,34.17980194,30.93150854,3.2482934,4.2295,19.42354945
BuhoMasalakot4,BuhoMasalakot4_10,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,10,BuhoMasalakot4,27.12163501,28.8649292,4.841199339,6.433261395,32.80252838,26.36926699,6.433261395,6.0459,19.42354945
BuhoMasalakot4,BuhoMasalakot4_11,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,11,BuhoMasalakot4,25.6869409,27.01969337,4.863106808,3.085217237,31.9717598,28.88654256,3.085217237,6.0334,19.42354945
BuhoMasalakot4,BuhoMasalakot4_12,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,12,BuhoMasalakot4,20.75266129,20.88901997,7.611508609,1.381425619,33.85200882,32.4705832,1.381425619,12.3645,19.42354945
BuhoMasalakot4,BuhoMasalakot4_13,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,13,BuhoMasalakot4,18.60996305,17.38008308,7.994172893,0.312379271,33.99010849,33.67772922,17.62185097,13.7368,19.42354945
BuhoMasalakot4,BuhoMasalakot4_14,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,14,BuhoMasalakot4,22.33324645,22.74190235,5.005818137,3.503964901,33.08645248,29.58248758,28.47685814,8.1088,19.42354945
BuhoMasalakot4,BuhoMasalakot4_15,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,15,BuhoMasalakot4,22.1171292,21.45031834,4.490233447,7.090362549,31.40120888,24.31084633,7.090362549,6.6509,19.42354945
BuhoMasalakot4,BuhoMasalakot4_16,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,16,BuhoMasalakot4,21.29233087,21.4777565,3.126834456,10.40481663,27.57312012,17.16830349,10.40481663,5.2393,19.42354945
BuhoMasalakot4,BuhoMasalakot4_17,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,17,BuhoMasalakot4,22.51421064,22.60558414,4.19509505,4.59127903,29.01556396,24.42428493,4.59127903,7.0447,19.42354945
BuhoMasalakot4,BuhoMasalakot4_18,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,18,BuhoMasalakot4,20.23125945,17.91942787,5.473908133,9.212770462,29.18219185,19.96942139,9.212770462,10.4641,19.42354945
BuhoMasalakot4,BuhoMasalakot4_19,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,19,BuhoMasalakot4,20.72066968,19.45460701,4.512882184,6.043608665,29.53964233,23.49603367,6.043608665,7.849,19.42354945
BuhoMasalakot4,BuhoMasalakot4_20,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,20,BuhoMasalakot4,19.67226329,18.31203079,5.069010257,7.045113564,31.99521065,24.95009708,7.045113564,8.4451,19.42354945
BuhoMasalakot4,BuhoMasalakot4_21,13.974909,121.45439,23.1978,115.115,BuhoMasalakot4,basalt,heavy,Small steep cone,,,,21,BuhoMasalakot4,20.53676486,22.65283394,6.74256385,5.457726955,31.85277939,26.39505243,5.457726955,12.3349,19.42354945
